0.000199, 0.019941, 20
0.001278, 0.053916, 20
0.003706, 0.121390, 20
0.007757, 0.202561, 20
0.013439, 0.284097, 20
0.020762, 0.366151, 20
0.029739, 0.448877, 20
0.040388, 0.532432, 20
0.052728, 0.616980, 20
0.066781, 0.702688, 20
0.082576, 0.789726, 20
0.100141, 0.878262, 20
0.119510, 0.968463, 20
0.140720, 1.060485, 20
0.163809, 1.154463, 20
0.188819, 1.250500, 20
0.215792, 1.348648, 20
0.244770, 1.448886, 20
0.275792, 1.551087, 20
0.308891, 1.654987, 20
0.344094, 1.760142, 20
0.381412, 1.865895, 20
0.420839, 1.971335, 20
0.462345, 2.075286, 20
0.505871, 2.176320, 20
0.551327, 2.272808, 20
0.598588, 2.363024, 20
0.647494, 2.445299, 20
0.697857, 2.518193, 20
0.749471, 2.580682, 20
0.802117, 2.632289, 20
0.855291, 2.658687, 20
0.908244, 2.647683, 20
0.960145, 2.595012, 20
1.010258, 2.505657, 20
1.058100, 2.392132, 20
1.103408, 2.265364, 20
1.146205, 2.139871, 20
1.186625, 2.020983, 20
1.224791, 1.908307, 20
1.260818, 1.801353, 20
1.294810, 1.699602, 20
1.326861, 1.602547, 20
1.357055, 1.509710, 20
1.385468, 1.420658, 20
1.412168, 1.335001, 20
1.437216, 1.252395, 20
1.460667, 1.172536, 20
1.482570, 1.095156, 20
1.502970, 1.020019, 20
1.521909, 0.946916, 20
1.539422, 0.875661, 20
1.555544, 0.806085, 20
1.570304, 0.738034, 20
1.583732, 0.671367, 20
1.595851, 0.605951, 20
1.606684, 0.541662, 20
1.616251, 0.478377, 20
1.624571, 0.415981, 20
1.631658, 0.354359, 20
1.637526, 0.293397, 20
1.642186, 0.232984, 20
1.645646, 0.173008, 20
1.647913, 0.113357, 20
1.649108, 0.059766, 20
1.649549, 0.022005, 20
1.649629, 0.004039, 20
1.649629, 0.000000, 20
