0.000195, 0.019526, 20
0.000280, 0.004230, 20
0.000469, 0.009478, 20
0.000782, 0.015650, 20
0.001213, 0.021525, 20
0.001750, 0.026829, 20
0.002372, 0.031141, 20
0.003049, 0.033857, 20
0.003733, 0.034171, 20
0.004354, 0.031080, 20
0.004823, 0.023409, 20
0.005020, 0.009876, 20
0.005236, 0.010811, 20
0.006033, 0.039829, 20
0.007595, 0.078107, 20
0.010119, 0.126213, 20
0.013805, 0.184272, 20
0.018844, 0.251956, 20
0.025414, 0.328523, 20
0.033673, 0.412922, 20
0.043751, 0.503916, 20
0.055756, 0.600217, 20
0.069768, 0.700605, 20
0.085848, 0.804009, 20
0.104039, 0.909569, 20
0.124372, 1.016659, 20
0.146870, 1.124896, 20
0.171553, 1.234133, 20
0.198442, 1.344454, 20
0.227565, 1.456171, 20
0.258962, 1.569825, 20
0.292686, 1.686214, 20
0.328815, 1.806427, 20
0.367453, 1.931922, 20
0.408746, 2.064627, 20
0.452888, 2.207102, 20
0.500143, 2.362768, 20
0.550868, 2.536222, 20
0.605540, 2.733642, 20
0.664541, 2.950037, 20
0.727986, 3.172230, 20
0.795699, 3.385656, 20
0.867436, 3.586842, 20
0.943037, 3.780067, 20
1.022148, 3.955557, 20
1.103904, 4.087794, 20
1.186663, 4.137964, 20
1.268270, 4.080350, 20
1.346624, 3.917699, 20
1.420216, 3.679569, 20
1.488324, 3.405407, 20
1.550884, 3.128010, 20
1.608227, 2.867137, 20
1.660851, 2.631223, 20
1.709284, 2.421639, 20
1.754010, 2.236297, 20
1.795447, 2.071853, 20
1.833944, 1.924832, 20
1.869786, 1.792099, 20
1.903206, 1.670997, 20
1.934393, 1.559350, 20
1.963501, 1.455401, 20
1.990655, 1.357742, 20
2.015960, 1.265246, 20
2.039500, 1.177006, 20
2.061346, 1.092293, 20
2.081557, 1.010514, 20
2.100180, 0.931188, 20
2.117259, 0.853917, 20
2.132826, 0.778372, 20
2.146912, 0.704280, 20
2.159540, 0.631410, 20
2.170731, 0.559565, 20
2.180503, 0.488577, 20
2.188869, 0.418299, 20
2.195841, 0.348601, 20
2.201428, 0.279371, 20
2.205638, 0.210502, 20
2.208476, 0.141900, 20
2.210042, 0.078311, 20
2.210663, 0.031032, 20
2.210794, 0.006548, 20
2.210794, 0.000000, 20
