0.000197, 0.019665, 20
0.001777, 0.079032, 20
0.005322, 0.177245, 20
0.011195, 0.293621, 20
0.019340, 0.407274, 20
0.029681, 0.517039, 20
0.042115, 0.621708, 20
0.056516, 0.720049, 20
0.072733, 0.810852, 20
0.090593, 0.892985, 20
0.109902, 0.965456, 20
0.130451, 1.027461, 20
0.152019, 1.078414, 20
0.174378, 1.117938, 20
0.197294, 1.145809, 20
0.220532, 1.161872, 20
0.243850, 1.165904, 20
0.266999, 1.157468, 20
0.289714, 1.135740, 20
0.311701, 1.099337, 20
0.332623, 1.046134, 20
0.352086, 0.973125, 20
0.369489, 0.870157, 20
0.384143, 0.732695, 20
0.395435, 0.564621, 20
0.403059, 0.381165, 20
0.407106, 0.202378, 20
0.408000, 0.044708, 20
0.409631, 0.081522, 20
0.413070, 0.171950, 20
0.417590, 0.226018, 20
0.422532, 0.247102, 20
0.427367, 0.241724, 20
0.431725, 0.217924, 20
0.435397, 0.183580, 20
0.438302, 0.145248, 20
0.440456, 0.107698, 20
0.441935, 0.073963, 20
0.442848, 0.045660, 20
0.443316, 0.023388, 20
0.443457, 0.007071, 20
0.443533, 0.003772, 20
0.443730, 0.009849, 20
0.443969, 0.011974, 20
0.444189, 0.011004, 20
0.444345, 0.007801, 20
0.444425, 0.003975, 20
0.444449, 0.001223, 20
0.444452, 0.000116, 20
0.444452, 0.000000, 20
