0.000200, 0.019956, 20
0.000998, 0.039912, 20
0.002794, 0.089802, 20
0.005787, 0.149670, 20
0.009978, 0.209539, 20
0.015366, 0.269407, 20
0.021952, 0.329275, 20
0.029735, 0.389143, 20
0.038715, 0.449011, 20
0.048892, 0.508879, 20
0.060267, 0.568748, 20
0.072840, 0.628616, 20
0.086609, 0.688484, 20
0.101576, 0.748352, 20
0.117741, 0.808220, 20
0.135102, 0.868088, 20
0.153662, 0.927957, 20
0.173418, 0.987825, 20
0.194372, 1.047693, 20
0.216523, 1.107561, 20
0.239872, 1.167429, 20
0.264418, 1.227297, 20
0.290161, 1.287165, 20
0.317102, 1.347034, 20
0.345040, 1.396924, 20
0.373577, 1.426858, 20
0.402204, 1.431321, 20
0.430410, 1.410312, 20
0.457797, 1.369348, 20
0.484076, 1.313942, 20
0.509157, 1.254074, 20
0.533041, 1.194206, 20
0.555728, 1.134338, 20
0.577218, 1.074470, 20
0.597510, 1.014602, 20
0.616604, 0.954733, 20
0.634502, 0.894865, 20
0.651202, 0.834997, 20
0.666704, 0.775129, 20
0.681009, 0.715261, 20
0.694117, 0.655393, 20
0.706028, 0.595524, 20
0.716741, 0.535656, 20
0.726257, 0.475788, 20
0.734575, 0.415920, 20
0.741696, 0.356052, 20
0.747620, 0.296184, 20
0.752346, 0.236316, 20
0.755875, 0.176447, 20
0.758206, 0.116579, 20
0.759451, 0.062226, 20
0.759918, 0.023366, 20
0.760008, 0.004463, 20
0.760008, 0.000000, 20
