0.000195, 0.019506, 20
0.001914, 0.085970, 20
0.005779, 0.193218, 20
0.012206, 0.321344, 20
0.021173, 0.448344, 20
0.032644, 0.573585, 20
0.046570, 0.696268, 20
0.062878, 0.815417, 20
0.081476, 0.929889, 20
0.102244, 1.038419, 20
0.125038, 1.139703, 20
0.149688, 1.232508, 20
0.176004, 1.315798, 20
0.203782, 1.388861, 20
0.232809, 1.451392, 20
0.262880, 1.503528, 20
0.293796, 1.545824, 20
0.325380, 1.579165, 20
0.357473, 1.604643, 20
0.389941, 1.623420, 20
0.422673, 1.636596, 20
0.455575, 1.645102, 20
0.488567, 1.649623, 20
0.521578, 1.650543, 20
0.554536, 1.647904, 20
0.587364, 1.641377, 20
0.619968, 1.630216, 20
0.652232, 1.613200, 20
0.684003, 1.588532, 20
0.715077, 1.553691, 20
0.745181, 1.505213, 20
0.773949, 1.438394, 20
0.800887, 1.346911, 20
0.825220, 1.216662, 20
0.845931, 1.035539, 20
0.861971, 0.802013, 20
0.872603, 0.531577, 20
0.877621, 0.250898, 20
0.877815, 0.009700, 20
0.882156, 0.217077, 20
0.889026, 0.343460, 20
0.896540, 0.375716, 20
0.903016, 0.323828, 20
0.907320, 0.215165, 20
0.908942, 0.081136, 20
0.910012, 0.053469, 20
0.913488, 0.173794, 20
0.918956, 0.273392, 20
0.925977, 0.351068, 20
0.934143, 0.408328, 20
0.943098, 0.447739, 20
0.952540, 0.472068, 20
0.962217, 0.483877, 20
0.971925, 0.485385, 20
0.981494, 0.478447, 20
0.990786, 0.464590, 20
0.999687, 0.445058, 20
1.008104, 0.420864, 20
1.015961, 0.392835, 20
1.023194, 0.361647, 20
1.029751, 0.327860, 20
1.035590, 0.291941, 20
1.040675, 0.254280, 20
1.044980, 0.215212, 20
1.048480, 0.175027, 20
1.051160, 0.133979, 20
1.053006, 0.092296, 20
1.054054, 0.052412, 20
1.054486, 0.021595, 20
1.054583, 0.004845, 20
1.054583, 0.000000, 20
