0.000197, 0.019732, 20
0.000992, 0.039758, 20
0.002782, 0.089453, 20
0.005763, 0.149084, 20
0.009937, 0.208706, 20
0.015304, 0.268318, 20
0.021862, 0.327916, 20
0.029612, 0.387496, 20
0.038553, 0.447056, 20
0.048685, 0.506592, 20
0.060007, 0.566102, 20
0.072519, 0.625582, 20
0.086219, 0.685029, 20
0.101108, 0.744441, 20
0.117184, 0.803813, 20
0.134447, 0.863142, 20
0.152896, 0.922427, 20
0.172529, 0.981662, 20
0.193346, 1.040846, 20
0.215345, 1.099976, 20
0.238526, 1.159047, 20
0.262887, 1.218057, 20
0.288427, 1.277003, 20
0.315145, 1.335882, 20
0.343039, 1.394690, 20
0.372107, 1.453425, 20
0.402349, 1.512083, 20
0.433762, 1.570660, 20
0.466148, 1.619284, 20
0.499110, 1.648104, 20
0.532081, 1.648530, 20
0.564493, 1.620618, 20
0.595954, 1.573042, 20
0.626243, 1.514450, 20
0.655337, 1.454704, 20
0.683238, 1.395035, 20
0.709946, 1.335440, 20
0.735465, 1.275916, 20
0.759794, 1.216460, 20
0.782935, 1.157069, 20
0.804890, 1.097738, 20
0.825659, 1.038467, 20
0.845244, 0.979250, 20
0.863646, 0.920086, 20
0.880866, 0.860970, 20
0.896904, 0.801900, 20
0.911761, 0.742873, 20
0.925439, 0.683886, 20
0.937937, 0.624935, 20
0.949258, 0.566017, 20
0.959400, 0.507129, 20
0.968366, 0.448269, 20
0.976154, 0.389432, 20
0.982767, 0.330616, 20
0.988203, 0.271817, 20
0.992464, 0.213033, 20
0.995549, 0.154261, 20
0.997459, 0.095497, 20
0.998365, 0.045304, 20
0.998634, 0.013472, 20
0.998659, 0.001226, 20
0.998659, 0.000000, 20
