0.000198, 0.019766, 20
0.000782, 0.029205, 20
0.002096, 0.065692, 20
0.004284, 0.109425, 20
0.007345, 0.153069, 20
0.011277, 0.196587, 20
0.016076, 0.239948, 20
0.021739, 0.283120, 20
0.028260, 0.326077, 20
0.035636, 0.368795, 20
0.043861, 0.411255, 20
0.052930, 0.453445, 20
0.062837, 0.495359, 20
0.073577, 0.537001, 20
0.085145, 0.578386, 20
0.097536, 0.619539, 20
0.110746, 0.660501, 20
0.124772, 0.701330, 20
0.139614, 0.742102, 20
0.155273, 0.782913, 20
0.171750, 0.823882, 20
0.189053, 0.865149, 20
0.207191, 0.906879, 20
0.226176, 0.949260, 20
0.246026, 0.992501, 20
0.266763, 1.036827, 20
0.288412, 1.082477, 20
0.311006, 1.129696, 20
0.334581, 1.178727, 20
0.359177, 1.229802, 20
0.384839, 1.283133, 20
0.411617, 1.338903, 20
0.439563, 1.397258, 20
0.468728, 1.458298, 20
0.499170, 1.522077, 20
0.530942, 1.588597, 20
0.564098, 1.657816, 20
0.598691, 1.729649, 20
0.634771, 1.803973, 20
0.672384, 1.880644, 20
0.711574, 1.959499, 20
0.752381, 2.040373, 20
0.794843, 2.123105, 20
0.838994, 2.207549, 20
0.884866, 2.293582, 20
0.932488, 2.381110, 20
0.981889, 2.470075, 20
1.033099, 2.560457, 20
1.086144, 2.652280, 20
1.141056, 2.745611, 20
1.197868, 2.840567, 20
1.256419, 2.927552, 20
1.316327, 2.995421, 20
1.376993, 3.033295, 20
1.437809, 3.040777, 20
1.498365, 3.027800, 20
1.558445, 3.003990, 20
1.618016, 2.978568, 20
1.677049, 2.951644, 20
1.735514, 2.923283, 20
1.793384, 2.893504, 20
1.850630, 2.862285, 20
1.907221, 2.829563, 20
1.963126, 2.795242, 20
2.018310, 2.759197, 20
2.072736, 2.721280, 20
2.126362, 2.681329, 20
2.179146, 2.639180, 20
2.231039, 2.594671, 20
2.281993, 2.547659, 20
2.331953, 2.498026, 20
2.380867, 2.445690, 20
2.428679, 2.390612, 20
2.475335, 2.332801, 20
2.520781, 2.272313, 20
2.564966, 2.209253, 20
2.607842, 2.143772, 20
2.649363, 2.076054, 20
2.689489, 2.006313, 20
2.728185, 1.934784, 20
2.765419, 1.861709, 20
2.801166, 1.787332, 20
2.835404, 1.711892, 20
2.868116, 1.635613, 20
2.899290, 1.558701, 20
2.928917, 1.481341, 20
2.956991, 1.403697, 20
2.983509, 1.325906, 20
3.008470, 1.248086, 20
3.031877, 1.170331, 20
3.053731, 1.092714, 20
3.074037, 1.015292, 20
3.092799, 0.938104, 20
3.110023, 0.861174, 20
3.125713, 0.784518, 20
3.139876, 0.708136, 20
3.152516, 0.632024, 20
3.163640, 0.556167, 20
3.173251, 0.480547, 20
3.181353, 0.405140, 20
3.187952, 0.329918, 20
3.193049, 0.254851, 20
3.196647, 0.179905, 20
3.198772, 0.106240, 20
3.199697, 0.046282, 20
3.199923, 0.011272, 20
3.199923, 0.000000, 20
